act1,act2,experiment,seed,accuracy,precision,recall,f1,best_epoch,stop_epoch
ReLU,GELU,BiLSTM+LSTM,40,90.4,91.11,89.54,90.32,4,7
ReLU,ReLU,BiLSTM+LSTM,40,90.25,90.11,90.42,90.27,4,7
ReLU,Tanh,BiLSTM+LSTM,40,89.96,92.77,86.68,89.62,4,7
LeakyReLU,GELU,BiLSTM+LSTM,40,90.17,90.1,90.26,90.18,4,7
GELU,ELU,BiLSTM+LSTM,40,89.29,91.42,86.72,89.01,4,7
LeakyReLU,Mish,BiLSTM+LSTM,40,89.86,92.12,87.18,89.58,4,7
