act1,act2,experiment,seed,accuracy,precision,recall,f1,best_epoch,stop_epoch
SELU,ELU,BiLSTM+LSTM,30,86.8,87.54,85.82,86.67,9,10
SELU,LeakyReLU,BiLSTM+LSTM,30,85.92,89.4,81.5,85.27,6,9
SELU,Tanh,BiLSTM+LSTM,30,86.53,87.73,84.94,86.31,9,10
SELU,GELU,BiLSTM+LSTM,30,85.64,85.88,85.3,85.59,9,10
SELU,SiLU,BiLSTM+LSTM,30,86.09,87.93,83.66,85.74,5,8
SELU,Mish,BiLSTM+LSTM,30,86.56,87.32,85.54,86.42,9,10
SELU,SELU,BiLSTM+LSTM,30,86.83,86.1,87.84,86.96,6,9
SELU,PReLU,BiLSTM+LSTM,30,86.56,86.81,86.22,86.51,6,9
SELU,Hardswish,BiLSTM+LSTM,30,86.76,88.39,84.64,86.47,7,10
PReLU,ReLU,BiLSTM+LSTM,30,87.15,85.69,89.2,87.41,8,10
PReLU,ELU,BiLSTM+LSTM,30,86.06,86.02,86.12,86.07,8,10
PReLU,LeakyReLU,BiLSTM+LSTM,30,86.55,85.67,87.78,86.71,8,10
PReLU,Tanh,BiLSTM+LSTM,30,87.01,86.45,87.78,87.11,9,10
PReLU,GELU,BiLSTM+LSTM,30,86.53,86.52,86.54,86.53,6,9
PReLU,SiLU,BiLSTM+LSTM,30,87.16,86.73,87.74,87.23,7,10
PReLU,Mish,BiLSTM+LSTM,30,85.84,88.1,82.88,85.41,7,10
PReLU,SELU,BiLSTM+LSTM,30,86.88,84.67,90.06,87.28,6,9
PReLU,PReLU,BiLSTM+LSTM,30,86.93,85.39,89.1,87.21,8,10
PReLU,Hardswish,BiLSTM+LSTM,30,87.01,86.88,87.18,87.03,6,9
Hardswish,ReLU,BiLSTM+LSTM,30,85.68,87.97,82.66,85.23,7,10
Hardswish,ELU,BiLSTM+LSTM,30,87.23,85.59,89.54,87.52,6,9
Hardswish,LeakyReLU,BiLSTM+LSTM,30,86.5,87.68,84.94,86.29,7,10
Hardswish,Tanh,BiLSTM+LSTM,30,86.09,84.07,89.06,86.49,6,9
Hardswish,GELU,BiLSTM+LSTM,30,86.45,86.59,86.26,86.42,7,10
Hardswish,SiLU,BiLSTM+LSTM,30,87.65,88.36,86.72,87.53,6,9
Hardswish,Mish,BiLSTM+LSTM,30,86.83,87.32,86.18,86.74,6,9
Hardswish,SELU,BiLSTM+LSTM,30,86.4,89.12,82.92,85.91,10,10
Hardswish,PReLU,BiLSTM+LSTM,30,86.7,87.6,85.5,86.54,6,9
Hardswish,Hardswish,BiLSTM+LSTM,30,87.09,87.95,85.96,86.94,9,10
