act1,act2,experiment,seed,accuracy,precision,recall,f1,best_epoch,stop_epoch
PReLU,ReLU,BiLSTM+LSTM,50,86.87,85.82,88.34,87.06,6,9
PReLU,ELU,BiLSTM+LSTM,50,85.26,85.72,84.62,85.17,4,7
PReLU,LeakyReLU,BiLSTM+LSTM,50,86.61,85.83,87.7,86.75,5,8
PReLU,Tanh,BiLSTM+LSTM,50,86.66,87.69,85.3,86.48,7,10
PReLU,GELU,BiLSTM+LSTM,50,85.35,85.74,84.8,85.27,8,10
PReLU,SiLU,BiLSTM+LSTM,50,85.41,88.08,81.9,84.88,7,10
PReLU,Mish,BiLSTM+LSTM,50,87.36,86.76,88.18,87.46,6,9
PReLU,SELU,BiLSTM+LSTM,50,87.12,83.98,91.74,87.69,6,9
PReLU,PReLU,BiLSTM+LSTM,50,86.55,86.63,86.44,86.54,8,10
PReLU,Hardswish,BiLSTM+LSTM,50,86.86,86.12,87.88,86.99,7,10
Hardswish,ReLU,BiLSTM+LSTM,50,86.68,85.01,89.06,86.99,5,8
Hardswish,ELU,BiLSTM+LSTM,50,86.97,86.5,87.62,87.05,7,10
Hardswish,LeakyReLU,BiLSTM+LSTM,50,86.16,87.19,84.78,85.97,8,10
Hardswish,Tanh,BiLSTM+LSTM,50,86.02,86.15,85.84,85.99,4,7
Hardswish,GELU,BiLSTM+LSTM,50,86.13,83.96,89.32,86.56,6,9
Hardswish,SiLU,BiLSTM+LSTM,50,86.98,83.51,92.16,87.62,7,10
Hardswish,Mish,BiLSTM+LSTM,50,87.18,86.15,88.6,87.36,7,10
Hardswish,SELU,BiLSTM+LSTM,50,86.53,85.27,88.32,86.77,7,10
Hardswish,PReLU,BiLSTM+LSTM,50,85.05,86.02,83.7,84.85,4,7
Hardswish,Hardswish,BiLSTM+LSTM,50,86.8,85.88,88.08,86.97,7,10
