act1,act2,experiment,seed,accuracy,precision,recall,f1,best_epoch,stop_epoch
ReLU,GELU,BiLSTM+LSTM,20,90.69,90.14,91.38,90.75,4,7
ReLU,ReLU,BiLSTM+LSTM,20,89.71,86.97,93.42,90.08,4,7
ReLU,Tanh,BiLSTM+LSTM,20,89.7,86.85,93.56,90.08,4,7
LeakyReLU,GELU,BiLSTM+LSTM,20,90.29,88.93,92.04,90.46,4,7
GELU,ELU,BiLSTM+LSTM,20,90.6,90.06,91.28,90.66,5,8
LeakyReLU,Mish,BiLSTM+LSTM,20,89.19,85.5,94.38,89.72,4,7
