act1,act2,experiment,seed,accuracy,precision,recall,f1,best_epoch,stop_epoch
Mish,SELU,BiLSTM+BiLSTM,10,86.68,90.65,81.8,86.0,7,10
Mish,PReLU,BiLSTM+BiLSTM,10,86.4,87.17,85.36,86.26,5,8
Mish,Hardswish,BiLSTM+BiLSTM,10,87.47,88.42,86.24,87.31,6,9
SELU,ReLU,BiLSTM+BiLSTM,10,87.0,88.35,85.24,86.77,6,9
SELU,ELU,BiLSTM+BiLSTM,10,86.9,89.68,83.4,86.42,6,9
SELU,LeakyReLU,BiLSTM+BiLSTM,10,87.58,88.58,86.28,87.42,6,9
SELU,Tanh,BiLSTM+BiLSTM,10,87.55,86.32,89.24,87.76,6,9
SELU,GELU,BiLSTM+BiLSTM,10,86.43,88.4,83.86,86.07,4,7
SELU,SiLU,BiLSTM+BiLSTM,10,87.46,87.27,87.72,87.49,6,9
SELU,Mish,BiLSTM+BiLSTM,10,86.78,87.68,85.58,86.62,6,9
SELU,SELU,BiLSTM+BiLSTM,10,85.7,87.9,82.8,85.27,4,7
SELU,PReLU,BiLSTM+BiLSTM,10,86.57,89.54,82.82,86.05,5,8
SELU,Hardswish,BiLSTM+BiLSTM,10,86.61,83.43,91.36,87.22,5,8
PReLU,ReLU,BiLSTM+BiLSTM,10,86.9,87.64,85.92,86.77,4,7
PReLU,ELU,BiLSTM+BiLSTM,10,87.34,89.14,85.04,87.04,5,8
PReLU,LeakyReLU,BiLSTM+BiLSTM,10,86.31,89.14,82.7,85.8,7,10
PReLU,Tanh,BiLSTM+BiLSTM,10,86.99,86.1,88.22,87.15,5,8
PReLU,GELU,BiLSTM+BiLSTM,10,87.03,88.65,84.94,86.75,5,8
PReLU,SiLU,BiLSTM+BiLSTM,10,87.68,86.3,89.58,87.91,5,8
PReLU,Mish,BiLSTM+BiLSTM,10,87.05,86.1,88.36,87.22,5,8
PReLU,SELU,BiLSTM+BiLSTM,10,86.87,86.89,86.84,86.87,6,9
PReLU,PReLU,BiLSTM+BiLSTM,10,86.92,88.75,84.56,86.6,5,8
PReLU,Hardswish,BiLSTM+BiLSTM,10,85.07,88.61,80.48,84.35,4,7
Hardswish,ReLU,BiLSTM+BiLSTM,10,87.28,86.82,87.9,87.36,5,8
Hardswish,ELU,BiLSTM+BiLSTM,10,86.58,89.73,82.62,86.03,5,8
Hardswish,LeakyReLU,BiLSTM+BiLSTM,10,86.99,88.96,84.46,86.65,5,8
Hardswish,Tanh,BiLSTM+BiLSTM,10,87.34,89.45,84.66,86.99,7,10
Hardswish,GELU,BiLSTM+BiLSTM,10,86.73,86.88,86.52,86.7,4,7
Hardswish,SiLU,BiLSTM+BiLSTM,10,86.28,87.4,84.78,86.07,4,7
Hardswish,Mish,BiLSTM+BiLSTM,10,87.33,88.21,86.18,87.18,6,9
Hardswish,SELU,BiLSTM+BiLSTM,10,86.33,87.69,84.52,86.08,5,8
Hardswish,PReLU,BiLSTM+BiLSTM,10,86.43,88.81,83.36,86.0,4,7
Hardswish,Hardswish,BiLSTM+BiLSTM,10,86.57,89.52,82.84,86.05,5,8
