act1,act2,experiment,seed,accuracy,precision,recall,f1,best_epoch,stop_epoch
LeakyReLU,Hardswish,BiGRU+GRU,40,87.64,87.03,88.46,87.74,3,6
Tanh,ReLU,BiGRU+GRU,40,87.53,85.39,90.56,87.9,3,6
Tanh,ELU,BiGRU+GRU,40,87.45,87.55,87.32,87.43,3,6
Tanh,LeakyReLU,BiGRU+GRU,40,87.13,83.88,91.92,87.72,3,6
Tanh,Tanh,BiGRU+GRU,40,87.53,85.76,90.0,87.83,3,6
Tanh,GELU,BiGRU+GRU,40,87.9,87.66,88.22,87.94,3,6
Tanh,SiLU,BiGRU+GRU,40,87.65,86.75,88.88,87.8,3,6
Tanh,Mish,BiGRU+GRU,40,87.81,87.71,87.94,87.83,3,6
Tanh,SELU,BiGRU+GRU,40,87.39,84.79,91.12,87.84,3,6
Tanh,PReLU,BiGRU+GRU,40,87.56,89.11,85.58,87.31,4,7
Tanh,Hardswish,BiGRU+GRU,40,87.84,86.57,89.58,88.05,3,6
GELU,ReLU,BiGRU+GRU,40,87.42,87.03,87.94,87.49,3,6
GELU,ELU,BiGRU+GRU,40,88.09,88.81,87.16,87.98,3,6
GELU,LeakyReLU,BiGRU+GRU,40,87.73,87.75,87.7,87.73,3,6
GELU,Tanh,BiGRU+GRU,40,87.69,86.21,89.74,87.94,3,6
GELU,GELU,BiGRU+GRU,40,87.96,87.48,88.6,88.04,3,6
GELU,SiLU,BiGRU+GRU,40,87.33,86.14,88.98,87.54,3,6
GELU,Mish,BiGRU+GRU,40,87.7,86.26,89.68,87.94,3,6
GELU,SELU,BiGRU+GRU,40,87.44,88.52,86.04,87.26,4,7
GELU,PReLU,BiGRU+GRU,40,87.56,87.62,87.48,87.55,3,6
GELU,Hardswish,BiGRU+GRU,40,87.91,87.59,88.34,87.96,3,6
SiLU,ReLU,BiGRU+GRU,40,87.75,86.26,89.8,88.0,3,6
SiLU,ELU,BiGRU+GRU,40,88.16,86.69,90.16,88.39,3,6
SiLU,LeakyReLU,BiGRU+GRU,40,87.58,86.26,89.4,87.8,3,6
SiLU,Tanh,BiGRU+GRU,40,87.67,88.49,86.6,87.54,3,6
SiLU,GELU,BiGRU+GRU,40,87.77,87.64,87.94,87.79,3,6
SiLU,SiLU,BiGRU+GRU,40,87.94,87.91,87.98,87.94,3,6
SiLU,Mish,BiGRU+GRU,40,87.58,86.9,88.5,87.69,3,6
SiLU,SELU,BiGRU+GRU,40,87.91,87.54,88.4,87.97,3,6
SiLU,PReLU,BiGRU+GRU,40,88.05,87.7,88.52,88.11,3,6
SiLU,Hardswish,BiGRU+GRU,40,87.94,87.24,88.88,88.05,3,6
Mish,ReLU,BiGRU+GRU,40,87.7,89.68,85.2,87.38,4,7
Mish,ELU,BiGRU+GRU,40,87.67,85.54,90.66,88.03,3,6
Mish,LeakyReLU,BiGRU+GRU,40,87.76,86.14,90.0,88.03,3,6
Mish,Tanh,BiGRU+GRU,40,87.62,85.49,90.62,87.98,3,6
Mish,GELU,BiGRU+GRU,40,87.67,87.45,87.96,87.71,3,6
Mish,SiLU,BiGRU+GRU,40,87.92,86.2,90.3,88.2,3,6
Mish,Mish,BiGRU+GRU,40,87.78,87.07,88.74,87.9,3,6
Mish,SELU,BiGRU+GRU,40,88.18,87.24,89.44,88.33,4,7
Mish,PReLU,BiGRU+GRU,40,87.57,87.96,87.06,87.51,3,6
Mish,Hardswish,BiGRU+GRU,40,87.95,86.43,90.04,88.2,3,6
SELU,ReLU,BiGRU+GRU,40,87.84,86.68,89.42,88.03,4,7
SELU,ELU,BiGRU+GRU,40,87.73,86.41,89.54,87.95,3,6
SELU,LeakyReLU,BiGRU+GRU,40,87.15,90.25,83.3,86.64,4,7
SELU,Tanh,BiGRU+GRU,40,88.21,87.62,89.0,88.3,4,7
SELU,GELU,BiGRU+GRU,40,87.17,84.4,91.2,87.67,3,6
SELU,SiLU,BiGRU+GRU,40,87.68,86.11,89.86,87.94,3,6
SELU,Mish,BiGRU+GRU,40,87.48,85.78,89.86,87.77,3,6
SELU,SELU,BiGRU+GRU,40,88.12,87.76,88.6,88.18,4,7
SELU,PReLU,BiGRU+GRU,40,87.61,85.5,90.58,87.97,3,6
SELU,Hardswish,BiGRU+GRU,40,87.87,85.73,90.86,88.22,3,6
PReLU,ReLU,BiGRU+GRU,40,87.8,86.74,89.24,87.97,3,6
PReLU,ELU,BiGRU+GRU,40,87.54,87.62,87.44,87.53,3,6
PReLU,LeakyReLU,BiGRU+GRU,40,87.38,87.34,87.44,87.39,3,6
PReLU,Tanh,BiGRU+GRU,40,88.07,89.01,86.86,87.92,4,7
PReLU,GELU,BiGRU+GRU,40,87.89,86.48,89.82,88.12,3,6
PReLU,SiLU,BiGRU+GRU,40,87.73,86.93,88.82,87.86,3,6
PReLU,Mish,BiGRU+GRU,40,87.56,88.58,86.24,87.39,3,6
PReLU,SELU,BiGRU+GRU,40,87.61,88.12,86.94,87.53,4,7
PReLU,PReLU,BiGRU+GRU,40,88.22,86.92,89.98,88.42,3,6
PReLU,Hardswish,BiGRU+GRU,40,87.6,87.27,88.04,87.65,3,6
Hardswish,ReLU,BiGRU+GRU,40,87.86,87.13,88.84,87.98,3,6
Hardswish,ELU,BiGRU+GRU,40,87.62,85.52,90.58,87.98,3,6
Hardswish,LeakyReLU,BiGRU+GRU,40,87.83,86.86,89.14,87.99,3,6
Hardswish,Tanh,BiGRU+GRU,40,87.68,87.06,88.52,87.78,3,6
Hardswish,GELU,BiGRU+GRU,40,87.24,87.69,86.64,87.16,3,6
Hardswish,SiLU,BiGRU+GRU,40,87.84,87.78,87.92,87.85,3,6
Hardswish,Mish,BiGRU+GRU,40,87.81,87.61,88.08,87.84,3,6
Hardswish,SELU,BiGRU+GRU,40,87.72,86.95,88.76,87.85,3,6
Hardswish,PReLU,BiGRU+GRU,40,87.26,87.94,86.36,87.14,3,6
Hardswish,Hardswish,BiGRU+GRU,40,87.86,87.38,88.5,87.94,3,6
