act1,act2,experiment,seed,accuracy,precision,recall,f1,best_epoch,stop_epoch
LeakyReLU,Mish,BiGRU+GRU,50,87.62,88.31,86.72,87.51,3,6
LeakyReLU,SELU,BiGRU+GRU,50,87.12,85.69,89.12,87.37,3,6
LeakyReLU,PReLU,BiGRU+GRU,50,87.43,87.01,88.0,87.5,3,6
LeakyReLU,Hardswish,BiGRU+GRU,50,87.53,87.27,87.88,87.57,3,6
Tanh,ReLU,BiGRU+GRU,50,87.09,85.73,89.0,87.33,3,6
Tanh,ELU,BiGRU+GRU,50,87.16,85.92,88.88,87.38,3,6
Tanh,LeakyReLU,BiGRU+GRU,50,87.87,87.12,88.88,87.99,3,6
Tanh,Tanh,BiGRU+GRU,50,87.34,87.28,87.42,87.35,3,6
Tanh,GELU,BiGRU+GRU,50,87.42,87.27,87.62,87.45,3,6
Tanh,SiLU,BiGRU+GRU,50,87.78,87.96,87.54,87.75,3,6
Tanh,Mish,BiGRU+GRU,50,87.54,88.1,86.8,87.45,3,6
Tanh,SELU,BiGRU+GRU,50,87.12,86.51,87.96,87.23,3,6
Tanh,PReLU,BiGRU+GRU,50,87.47,86.27,89.12,87.67,3,6
Tanh,Hardswish,BiGRU+GRU,50,87.43,88.88,85.56,87.19,3,6
GELU,ReLU,BiGRU+GRU,50,87.55,88.23,86.66,87.44,3,6
GELU,ELU,BiGRU+GRU,50,87.15,85.59,89.34,87.43,3,6
GELU,LeakyReLU,BiGRU+GRU,50,87.66,86.72,88.94,87.82,3,6
GELU,Tanh,BiGRU+GRU,50,87.59,86.18,89.54,87.83,3,6
GELU,GELU,BiGRU+GRU,50,87.78,87.0,88.84,87.91,3,6
GELU,SiLU,BiGRU+GRU,50,87.58,87.66,87.48,87.57,3,6
GELU,Mish,BiGRU+GRU,50,87.89,87.75,88.08,87.91,3,6
GELU,SELU,BiGRU+GRU,50,87.88,87.12,88.9,88.0,3,6
GELU,PReLU,BiGRU+GRU,50,87.81,87.89,87.7,87.8,3,6
GELU,Hardswish,BiGRU+GRU,50,87.73,86.54,89.36,87.93,3,6
SiLU,ReLU,BiGRU+GRU,50,87.46,86.78,88.38,87.57,3,6
SiLU,ELU,BiGRU+GRU,50,87.42,86.74,88.34,87.53,3,6
SiLU,LeakyReLU,BiGRU+GRU,50,87.24,88.65,85.42,87.0,3,6
SiLU,Tanh,BiGRU+GRU,50,87.53,85.97,89.7,87.79,3,6
SiLU,GELU,BiGRU+GRU,50,87.86,87.35,88.54,87.94,3,6
SiLU,SiLU,BiGRU+GRU,50,87.69,87.16,88.4,87.78,3,6
SiLU,Mish,BiGRU+GRU,50,87.72,87.69,87.76,87.72,3,6
SiLU,SELU,BiGRU+GRU,50,87.3,87.09,87.58,87.34,3,6
SiLU,PReLU,BiGRU+GRU,50,87.55,85.66,90.2,87.87,3,6
SiLU,Hardswish,BiGRU+GRU,50,87.58,86.71,88.76,87.72,3,6
Mish,ReLU,BiGRU+GRU,50,87.64,88.13,87.0,87.56,3,6
Mish,ELU,BiGRU+GRU,50,87.54,87.21,87.98,87.59,3,6
Mish,LeakyReLU,BiGRU+GRU,50,87.15,87.41,86.8,87.1,3,6
Mish,Tanh,BiGRU+GRU,50,87.61,87.44,87.84,87.64,3,6
Mish,GELU,BiGRU+GRU,50,87.67,87.14,88.38,87.76,3,6
Mish,SiLU,BiGRU+GRU,50,87.71,87.3,88.26,87.78,3,6
Mish,Mish,BiGRU+GRU,50,87.78,86.65,89.32,87.97,3,6
Mish,SELU,BiGRU+GRU,50,87.42,86.51,88.66,87.57,3,6
Mish,PReLU,BiGRU+GRU,50,87.34,87.55,87.06,87.3,3,6
Mish,Hardswish,BiGRU+GRU,50,87.66,86.99,88.56,87.77,3,6
SELU,ReLU,BiGRU+GRU,50,86.95,86.56,87.48,87.02,3,6
SELU,ELU,BiGRU+GRU,50,87.83,87.15,88.74,87.94,3,6
SELU,LeakyReLU,BiGRU+GRU,50,87.38,89.46,84.74,87.04,3,6
SELU,Tanh,BiGRU+GRU,50,87.6,88.59,86.32,87.44,3,6
SELU,GELU,BiGRU+GRU,50,87.88,86.37,89.96,88.13,3,6
SELU,SiLU,BiGRU+GRU,50,87.71,87.15,88.46,87.8,3,6
SELU,Mish,BiGRU+GRU,50,87.59,86.32,89.34,87.8,3,6
SELU,SELU,BiGRU+GRU,50,87.27,86.82,87.88,87.35,3,6
SELU,PReLU,BiGRU+GRU,50,87.4,86.71,88.34,87.52,3,6
SELU,Hardswish,BiGRU+GRU,50,87.76,87.17,88.56,87.86,3,6
PReLU,ReLU,BiGRU+GRU,50,87.57,88.33,86.58,87.45,3,6
PReLU,ELU,BiGRU+GRU,50,87.48,87.05,88.06,87.55,3,6
PReLU,LeakyReLU,BiGRU+GRU,50,87.63,88.33,86.72,87.52,4,7
PReLU,Tanh,BiGRU+GRU,50,87.48,89.12,85.38,87.21,3,6
PReLU,GELU,BiGRU+GRU,50,87.68,86.97,88.64,87.8,3,6
PReLU,SiLU,BiGRU+GRU,50,87.4,86.94,88.02,87.48,3,6
PReLU,Mish,BiGRU+GRU,50,87.29,87.37,87.18,87.28,3,6
PReLU,SELU,BiGRU+GRU,50,87.51,87.19,87.94,87.56,3,6
PReLU,PReLU,BiGRU+GRU,50,87.48,86.96,88.18,87.57,3,6
PReLU,Hardswish,BiGRU+GRU,50,87.48,86.98,88.16,87.56,3,6
Hardswish,ReLU,BiGRU+GRU,50,87.81,87.28,88.52,87.9,3,6
Hardswish,ELU,BiGRU+GRU,50,87.37,86.47,88.6,87.52,3,6
Hardswish,LeakyReLU,BiGRU+GRU,50,87.81,87.73,87.92,87.82,3,6
Hardswish,Tanh,BiGRU+GRU,50,87.58,86.27,89.38,87.8,3,6
Hardswish,GELU,BiGRU+GRU,50,87.84,86.98,89.0,87.98,3,6
Hardswish,SiLU,BiGRU+GRU,50,87.9,87.57,88.34,87.95,3,6
Hardswish,Mish,BiGRU+GRU,50,87.59,87.57,87.62,87.59,3,6
Hardswish,SELU,BiGRU+GRU,50,87.56,85.51,90.44,87.91,3,6
Hardswish,PReLU,BiGRU+GRU,50,87.44,86.52,88.7,87.6,3,6
Hardswish,Hardswish,BiGRU+GRU,50,87.69,87.07,88.52,87.79,3,6
